date,cost,final_price,gross_pnl,gross_pnl_percent,ticker,direction,max_loss,contracts,fees,net_pnl,net_capital
2024-01-30 00:00:00-05:00,1.0499999999999998,0.0,1.0499999999999998,100.0,I:SPX,1,3.95,1,0.04,1.0099999999999998,2863.999999999999
2024-01-31 00:00:00-05:00,1.2999999999999998,2.450000000000003,-1.150000000000003,-88.46,I:SPX,1,3.7,1,0.04,-1.190000000000003,2744.9999999999986
2024-02-01 00:00:00-05:00,1.0,0.0,1.0,100.0,I:SPX,1,4.0,1,0.04,0.96,2840.9999999999986
2024-02-02 00:00:00-05:00,0.9699999999999998,0.0,0.9699999999999998,100.0,I:SPX,1,4.03,1,0.04,0.9299999999999997,2933.9999999999986
2024-02-05 00:00:00-05:00,1.1999999999999997,0.0,1.1999999999999997,100.0,I:SPX,1,3.8000000000000003,1,0.04,1.1599999999999997,3049.9999999999986
2024-02-06 00:00:00-05:00,1.1999999999999997,0.0,1.1999999999999997,100.0,I:SPX,1,3.8000000000000003,1,0.04,1.1599999999999997,3165.9999999999986
2024-02-07 00:00:00-05:00,0.9899999999999998,0.0,0.9899999999999998,100.0,I:SPX,1,4.01,1,0.04,0.9499999999999997,3260.9999999999986
2024-02-08 00:00:00-05:00,1.0299999999999998,0.0,1.0299999999999998,100.0,I:SPX,1,3.97,1,0.04,0.9899999999999998,3359.9999999999986
2024-02-09 00:00:00-05:00,1.1,0.0,1.1,100.0,I:SPX,1,3.9,1,0.04,1.06,3465.9999999999986
2024-02-12 00:00:00-05:00,0.9300000000000002,0.0,0.9300000000000002,100.0,I:SPX,1,4.07,1,0.04,0.8900000000000001,3554.9999999999986
2024-02-13 00:00:00-05:00,1.1699999999999995,0.0,1.1699999999999995,100.0,I:SPX,1,3.8300000000000005,1,0.04,1.1299999999999994,3667.9999999999986
2024-02-14 00:00:00-05:00,1.0,0.0,1.0,100.0,I:SPX,1,4.0,1,0.04,0.96,3763.9999999999986
2024-02-15 00:00:00-05:00,1.2200000000000002,0.0,1.2200000000000002,100.0,I:SPX,1,3.78,1,0.04,1.1800000000000002,3881.9999999999986
2024-02-16 00:00:00-05:00,1.1499999999999995,0.3,0.8499999999999994,73.91,I:SPX,1,3.8500000000000005,1,0.04,0.8099999999999994,3962.9999999999986
2024-02-20 00:00:00-05:00,1.3000000000000003,0.3,1.0000000000000002,76.92,I:SPX,1,3.6999999999999997,1,0.04,0.9600000000000002,4058.9999999999986
2024-02-21 00:00:00-05:00,1.0499999999999998,0.0,1.0499999999999998,100.0,I:SPX,1,3.95,1,0.04,1.0099999999999998,4159.999999999998
2024-02-22 00:00:00-05:00,1.1600000000000001,0.0,1.1600000000000001,100.0,I:SPX,1,3.84,1,0.04,1.12,4271.999999999998
2024-02-23 00:00:00-05:00,1.0,0.75,0.25,25.0,I:SPX,1,4.0,1,0.04,0.21,4292.999999999998
2024-02-26 00:00:00-05:00,1.2999999999999998,4.83,-3.5300000000000002,-271.54,I:SPX,1,3.7,1,0.04,-3.5700000000000003,3935.999999999998
2024-02-27 00:00:00-05:00,0.98,0.0,0.98,100.0,I:SPX,1,4.02,1,0.04,0.94,4029.999999999998
2024-02-28 00:00:00-05:00,0.9499999999999997,0.0,0.9499999999999997,100.0,I:SPX,1,4.050000000000001,1,0.04,0.9099999999999997,4120.999999999998
2024-02-29 00:00:00-05:00,1.25,0.0,1.25,100.0,I:SPX,1,3.75,1,0.04,1.21,4241.999999999998
2024-03-01 00:00:00-05:00,1.08,0.0,1.08,100.0,I:SPX,1,3.92,1,0.04,1.04,4345.999999999998
2024-03-04 00:00:00-05:00,1.15,0.0,1.15,100.0,I:SPX,1,3.85,1,0.04,1.1099999999999999,4456.999999999998
2024-03-05 00:00:00-05:00,1.25,5.409999999999999,-3.75,-332.8,I:SPX,1,3.75,1,0.04,-3.79,4077.999999999998
2024-03-06 00:00:00-05:00,1.5499999999999998,0.0,1.5499999999999998,100.0,I:SPX,1,3.45,1,0.04,1.5099999999999998,4228.999999999998
2024-03-07 00:00:00-05:00,0.9500000000000002,0.0,0.9500000000000002,100.0,I:SPX,1,4.05,1,0.04,0.9100000000000001,4319.999999999998
2024-03-08 00:00:00-05:00,1.2800000000000002,2.2200000000000024,-0.9400000000000022,-73.44,I:SPX,1,3.7199999999999998,1,0.04,-0.9800000000000022,4221.999999999998
2024-03-11 00:00:00-04:00,0.8699999999999997,0.0,0.8699999999999997,100.0,I:SPX,1,4.130000000000001,1,0.04,0.8299999999999996,4304.999999999998
2024-03-12 00:00:00-04:00,1.5,0.0,1.5,100.0,I:SPX,1,3.5,1,0.04,1.46,4450.999999999998
2024-03-13 00:00:00-04:00,1.2000000000000002,0.0,1.2000000000000002,100.0,I:SPX,1,3.8,1,0.04,1.1600000000000001,4566.999999999998
2024-03-14 00:00:00-04:00,0.9499999999999997,2.4899999999999998,-1.54,-162.11,I:SPX,1,4.050000000000001,1,0.04,-1.58,4408.999999999998
2024-03-15 00:00:00-04:00,1.1099999999999994,0.0,1.1099999999999994,100.0,I:SPX,1,3.8900000000000006,1,0.04,1.0699999999999994,4515.999999999998
2024-03-19 00:00:00-04:00,1.13,0.0,1.13,100.0,I:SPX,1,3.87,1,0.04,1.0899999999999999,4624.999999999998
2024-03-20 00:00:00-04:00,1.4000000000000004,0.0,1.4000000000000004,100.0,I:SPX,1,3.5999999999999996,1,0.04,1.3600000000000003,4760.999999999998
2024-03-21 00:00:00-04:00,1.0299999999999998,0.0,1.0299999999999998,100.0,I:SPX,1,3.97,1,0.04,0.9899999999999998,4859.999999999998
2024-03-22 00:00:00-04:00,0.9300000000000002,0.0,0.9300000000000002,100.0,I:SPX,1,4.07,1,0.04,0.8900000000000001,4948.999999999998
2024-03-25 00:00:00-04:00,1.0300000000000002,0.0,1.0300000000000002,100.0,I:SPX,1,3.9699999999999998,1,0.04,0.9900000000000002,5047.999999999998
2024-03-26 00:00:00-04:00,1.1400000000000001,5.779999999999999,-3.86,-407.02,I:SPX,1,3.86,1,0.04,-3.9,4657.999999999998
2024-03-27 00:00:00-04:00,0.8800000000000003,0.0,0.8800000000000003,100.0,I:SPX,1,4.119999999999999,1,0.04,0.8400000000000003,4741.999999999998
2024-03-28 00:00:00-04:00,1.0099999999999998,0.0,1.0099999999999998,100.0,I:SPX,1,3.99,1,0.04,0.9699999999999998,4838.999999999998
2024-04-01 00:00:00-04:00,1.3000000000000003,5.4,-3.6999999999999997,-315.38,I:SPX,1,3.6999999999999997,1,0.04,-3.7399999999999998,4464.999999999998
2024-04-02 00:00:00-04:00,1.0999999999999996,0.0,1.0999999999999996,100.0,I:SPX,1,3.9000000000000004,1,0.04,1.0599999999999996,4570.999999999998
2024-04-03 00:00:00-04:00,0.94,0.0,0.94,100.0,I:SPX,1,4.0600000000000005,1,0.04,0.8999999999999999,4660.999999999998
2024-04-04 00:00:00-04:00,1.0,5.070000000000007,-4.0,-407.0,I:SPX,1,4.0,1,0.04,-4.04,4256.999999999998
2024-04-05 00:00:00-04:00,1.1999999999999993,4.119999999999999,-2.92,-243.33,I:SPX,0,3.8000000000000007,1,0.04,-2.96,3960.999999999998
2024-04-08 00:00:00-04:00,1.2000000000000002,0.0,1.2000000000000002,100.0,I:SPX,1,3.8,1,0.04,1.1600000000000001,4076.999999999998
2024-04-09 00:00:00-04:00,0.7200000000000002,0.0,0.7200000000000002,100.0,I:SPX,1,4.279999999999999,1,0.04,0.6800000000000002,4144.999999999998
2024-04-10 00:00:00-04:00,1.25,0.0,1.25,100.0,I:SPX,1,3.75,1,0.04,1.21,4265.999999999998
2024-04-11 00:00:00-04:00,1.3000000000000003,5.5,-3.6999999999999997,-323.08,I:SPX,0,3.6999999999999997,1,0.04,-3.7399999999999998,3891.999999999998
2024-04-12 00:00:00-04:00,1.5499999999999998,0.0,1.5499999999999998,100.0,I:SPX,0,3.45,1,0.04,1.5099999999999998,4042.999999999998
2024-04-15 00:00:00-04:00,1.2500000000000004,0.0,1.2500000000000004,100.0,I:SPX,0,3.7499999999999996,1,0.04,1.2100000000000004,4163.999999999998
2024-04-16 00:00:00-04:00,1.25,0.0,1.25,100.0,I:SPX,0,3.75,1,0.04,1.21,4284.999999999998
2024-04-17 00:00:00-04:00,1.25,0.0,1.25,100.0,I:SPX,0,3.75,1,0.04,1.21,4405.999999999998
2024-04-18 00:00:00-04:00,1.2000000000000002,0.0,1.2000000000000002,100.0,I:SPX,0,3.8,1,0.04,1.1600000000000001,4521.999999999998
2024-04-19 00:00:00-04:00,1.1600000000000001,0.0,1.1600000000000001,100.0,I:SPX,0,3.84,1,0.04,1.12,4633.999999999998
2024-04-22 00:00:00-04:00,1.0,0.6499999999999999,0.3500000000000001,35.0,I:SPX,0,4.0,1,0.04,0.3100000000000001,4664.999999999998
2024-04-23 00:00:00-04:00,1.31,4.230000000000002,-2.920000000000002,-222.9,I:SPX,0,3.69,1,0.04,-2.960000000000002,4368.999999999998
2024-04-24 00:00:00-04:00,1.1999999999999997,0.0,1.1999999999999997,100.0,I:SPX,0,3.8000000000000003,1,0.04,1.1599999999999997,4484.999999999998
2024-04-25 00:00:00-04:00,1.2999999999999998,0.14999999999999858,1.1500000000000012,88.46,I:SPX,0,3.7,1,0.04,1.1100000000000012,4595.999999999998
2024-04-26 00:00:00-04:00,1.2800000000000002,0.0,1.2800000000000002,100.0,I:SPX,0,3.7199999999999998,1,0.04,1.2400000000000002,4719.999999999998
2024-04-29 00:00:00-04:00,1.15,0.0,1.15,100.0,I:SPX,0,3.85,1,0.04,1.1099999999999999,4830.999999999998
2024-04-30 00:00:00-04:00,1.0500000000000003,5.859999999999999,-3.9499999999999997,-458.1,I:SPX,1,3.9499999999999997,1,0.04,-3.9899999999999998,4431.999999999998
2024-05-01 00:00:00-04:00,1.299999999999999,0.0,1.299999999999999,100.0,I:SPX,0,3.700000000000001,1,0.04,1.259999999999999,4557.999999999998
2024-05-02 00:00:00-04:00,1.2000000000000002,0.09999999999999999,1.1,91.67,I:SPX,0,3.8,1,0.04,1.06,4663.999999999998
2024-05-03 00:00:00-04:00,1.29,0.0,1.29,100.0,I:SPX,0,3.71,1,0.04,1.25,4788.999999999998
2024-05-06 00:00:00-04:00,0.9100000000000001,0.0,0.9100000000000001,100.0,I:SPX,1,4.09,1,0.04,0.8700000000000001,4875.999999999998
2024-05-07 00:00:00-04:00,1.2600000000000002,0.0,1.2600000000000002,100.0,I:SPX,1,3.7399999999999998,1,0.04,1.2200000000000002,4997.999999999998
2024-05-08 00:00:00-04:00,0.7999999999999998,0.0,0.7999999999999998,100.0,I:SPX,1,4.2,1,0.04,0.7599999999999998,5073.999999999998
2024-05-09 00:00:00-04:00,1.0,0.0,1.0,100.0,I:SPX,1,4.0,1,0.04,0.96,5169.999999999998
2024-05-10 00:00:00-04:00,0.6499999999999999,0.0,0.6499999999999999,100.0,I:SPX,1,4.35,1,0.04,0.6099999999999999,5230.999999999998
2024-05-13 00:00:00-04:00,1.02,0.0,1.02,100.0,I:SPX,1,3.98,1,0.04,0.98,5328.999999999998
2024-05-14 00:00:00-04:00,1.0,0.0,1.0,100.0,I:SPX,1,4.0,1,0.04,0.96,5424.999999999998
